ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,zfin_id_symbol,hgnc_symbol,description,entrezgene
ENSDARG00000019371,1745.4204056975125,0.8407148629454673,0.1357006480766937,6.19536365419804,5.815061223124061e-10,8.51964234696514e-8,flt1,,fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor) [Source:ZFIN;Acc:ZDB-GENE-050407-1],544667
ENSDARG00000019451,322.31240173466017,-1.0819885510471785,0.3896413399582598,-2.776883354222851,0.00548828713797559,0.04269246707223417,pcsk2,,proprotein convertase subtilisin/kexin type 2 [Source:ZFIN;Acc:ZDB-GENE-090608-1],100004460
ENSDARG00000019501,294.19234145272037,0.7932854830608872,0.15207346246691317,5.2164622952113255,1.8237267759669943e-7,1.2647745286745397e-5,pcnxl3,,pecanex-like 3 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-091112-9],NA
ENSDARG00000019532,907.314426420557,3.4166994015008445,1.2517078785451672,2.7296300199628045,0.006340544051504198,0.047405155813256966,fads2,,fatty acid desaturase 2 [Source:ZFIN;Acc:ZDB-GENE-011212-1],140615
ENSDARG00000019541,2549.292913681801,1.1232038316904698,0.2475447860501613,4.5373762445671915,5.695843474174697e-6,2.1958472145221355e-4,gpt2l,,"glutamic pyruvate transaminase (alanine aminotransferase) 2, like [Source:ZFIN;Acc:ZDB-GENE-050302-11]",NA
ENSDARG00000019588,192.10514338676754,0.6015336969352324,0.1633508582793183,3.6824642568247343,2.3099026239753765e-4,0.004144523580714295,chico,,chico [Source:ZFIN;Acc:ZDB-GENE-000210-28],30067
ENSDARG00000019709,1400.042365480269,0.6179974256148112,0.1969716538560916,3.137494220697984,0.001703986333774849,0.01862514311368626,rhoua,,ras homolog family member Ua [Source:ZFIN;Acc:ZDB-GENE-040618-3],492802
ENSDARG00000019715,193.81846475206856,-0.7650902240997091,0.1627331388884749,-4.7015022835886215,2.5825437547531296e-6,1.1636174233483399e-4,metap1d,,methionyl aminopeptidase type 1D (mitochondrial) [Source:ZFIN;Acc:ZDB-GENE-050522-71],554090
ENSDARG00000019772,74.88643647299736,2.5049855612159284,0.7932759283130463,3.1577733192319926,0.0015897912664963102,0.017718363823021596,si:ch1073-280e3.1,C2,si:ch1073-280e3.1 [Source:ZFIN;Acc:ZDB-GENE-110411-261],563828
ENSDARG00000019808,755.1447129103533,2.244958967115402,0.8067920010581897,2.7825746464651484,0.005392945781511919,0.04212160486272986,evpla,,envoplakin a [Source:ZFIN;Acc:ZDB-GENE-030829-19],373136
ENSDARG00000019874,305.91764004760506,0.974152788039416,0.1892384684818026,5.147752440900206,2.63626092935448e-7,1.715352957062034e-5,hsph1,,heat shock 105/110 protein 1 [Source:ZFIN;Acc:ZDB-GENE-120410-4],557824
ENSDARG00000019917,3332.1922999440308,-0.6058806757299788,0.16284086544673457,-3.7206918181613515,1.9867776994320763e-4,0.003699788135061938,epb41l3b,,erythrocyte membrane protein band 4.1-like 3b [Source:ZFIN;Acc:ZDB-GENE-021106-1],407981
ENSDARG00000019924,1363.8822722140262,0.9276129004171021,0.2057415573877784,4.508631664864635,6.524707222798883e-6,2.415100814956856e-4,cmpk,,cytidylate kinase [Source:ZFIN;Acc:ZDB-GENE-040426-2113],406383
ENSDARG00000019949,1096.08993118472,1.2467834412813577,0.45948324553484027,2.7134470155274037,0.006658721571604368,0.0491691913646874,serpinh1b,,"serpin peptidase inhibitor, clade H (heat shock protein 47), member 1b [Source:ZFIN;Acc:ZDB-GENE-990415-93]",30449
ENSDARG00000020085,209.30503654996946,0.6938008995053123,0.17908888320290245,3.8740589985100096,1.070374815589268e-4,0.002261623002501212,slc33a1,,"solute carrier family 33 (acetyl-CoA transporter), member 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1241]",394083
ENSDARG00000020134,873.2394638483288,0.6767133600213944,0.24537654066181666,2.7578567950962176,0.0058181680253127895,0.04461536610883703,sipa1l1,,signal-induced proliferation-associated 1 like 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9909],562521
ENSDARG00000020143,1193.3831617105234,2.950232971740587,0.9158888592447451,3.22116918659038,0.0012766875707511682,0.015242395643674092,pah,,phenylalanine hydroxylase [Source:ZFIN;Acc:ZDB-GENE-031006-2],378962
ENSDARG00000020158,52.14759026279835,-1.1632979348524026,0.3246686863952185,-3.583030897646601,3.3963041674398394e-4,0.005549219874170721,spag6,,sperm associated antigen 6 [Source:ZFIN;Acc:ZDB-GENE-040704-53],431757
ENSDARG00000020258,3947.2085093190094,0.6544177914982399,0.1379034748258021,4.745477170353336,2.0801537521803926e-6,9.783935882276424e-5,ewsr1a,,EWS RNA-binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-030131-2317],323597
ENSDARG00000020284,212.04350200597065,0.9216564027262012,0.32794976725954955,2.8103584595526603,0.004948635001930241,0.03965181171593725,si:ch211-278j3.3,RNF19B (1 of many),si:ch211-278j3.3 [Source:ZFIN;Acc:ZDB-GENE-041014-147],568165
ENSDARG00000020311,975.1254613673289,0.9991427545211184,0.15533973682399838,6.431984339288267,1.2594872030134314e-10,2.211399634306837e-8,cnih1,,cornichon family AMPA receptor auxiliary protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1944],406282
ENSDARG00000020448,473.6499673072109,-0.5978291965118393,0.16727870248671534,-3.5738512292640285,3.517688440758637e-4,0.0056960650313633105,adi1,,acireductone dioxygenase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2799],324079
ENSDARG00000020448,473.6499673072109,-0.5978291965118393,0.16727870248671534,-3.5738512292640285,3.517688440758637e-4,0.0056960650313633105,adi1,,acireductone dioxygenase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2799],554736
ENSDARG00000020473,209.02883412029666,-0.6015293684985767,0.16673329473993803,-3.6077339528185486,3.0888297817480116e-4,0.005153407334963142,hddc3,,HD domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-050417-377],550533
ENSDARG00000020609,4753.180010879125,-0.9904691162853227,0.21793806645163305,-4.544727465062361,5.5006377956013005e-6,2.1538161053466826e-4,snap25a,,"synaptosomal-associated protein, 25a [Source:ZFIN;Acc:ZDB-GENE-980526-468]",30712
ENSDARG00000020642,97.52356252582382,0.7802681459447804,0.26083864537116735,2.9913824496154584,0.0027771743732943155,0.026219951467923733,gtdc1,,glycosyltransferase-like domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-050417-8],550132
ENSDARG00000020735,35.02444013485999,2.042845619769163,0.4641668814151612,4.401101632974965,1.0770265902127238e-5,3.61016049322365e-4,efcab6,,EF-hand calcium binding domain 6 [Source:ZFIN;Acc:ZDB-GENE-070828-2],NA
ENSDARG00000020741,2200.3082769242565,6.984688709155762,1.7456065251549158,4.0012961732804575,6.299644725919227e-5,0.0014794802576593529,fga,,fibrinogen alpha chain [Source:ZFIN;Acc:ZDB-GENE-031010-21],378986
ENSDARG00000020840,851.0836169933024,-0.5963444218709593,0.2091518368414696,-2.851251181327034,0.0043547553863547625,0.03623176134348492,mcrs1,,microspherule protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2434],406557
ENSDARG00000020857,204.00287222435946,-0.748453982183008,0.2432865771592464,-3.0764294147354363,0.002094958974628449,0.021308863170439164,ccdc149b,,coiled-coil domain containing 149b [Source:ZFIN;Acc:ZDB-GENE-040718-465],436983
ENSDARG00000020872,30.12728715246847,1.031685527723217,0.35465467793935845,2.908986098019614,0.003626029836631851,0.03158214884874269,nfat5a,,"nuclear factor of activated T-cells 5, tonicity-responsive a [Source:ZFIN;Acc:ZDB-GENE-030131-6322]",334390
ENSDARG00000020893,11786.513716585156,0.7328165049629841,0.15999021842593852,4.580383177001624,4.6412480944275355e-6,1.8668787562367342e-4,slc25a22,,"solute carrier family 25 (mitochondrial carrier: glutamate), member 22 [Source:ZFIN;Acc:ZDB-GENE-040426-2745]",406717
ENSDARG00000020957,31.49805357642617,2.788711731993546,0.9846178507423208,2.832278258911401,0.004621760954468236,0.037729600588819474,pth1ra,,parathyroid hormone 1 receptor a [Source:ZFIN;Acc:ZDB-GENE-991123-8],30629
ENSDARG00000020986,137.90100703127706,0.6913409089867583,0.21280128392314218,3.248762865718663,0.0011590805996043502,0.01429338913324807,ctu1,,cytosolic thiouridylase subunit 1 homolog (S. pombe) [Source:ZFIN;Acc:ZDB-GENE-040426-704],393098
ENSDARG00000021004,609.6020597287638,3.979219379076022,1.2564436097149132,3.167049717399499,0.0015399398836723503,0.017346278027741042,c5,,complement component 5 [Source:ZFIN;Acc:ZDB-GENE-120510-2],565774
ENSDARG00000021022,218.76248687110666,0.7198427275649583,0.19066259675885847,3.7754795109361865,1.59700151797965e-4,0.0030937359529127663,ift57,,intraflagellar transport 57 homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-040614-1],414929
ENSDARG00000021059,9531.449915512641,0.6717732690226315,0.24179972929032212,2.77822175812303,0.005465730190487055,0.04256189686875928,alas1,,"aminolevulinate, delta-, synthase 1 [Source:ZFIN;Acc:ZDB-GENE-001229-2]",64608
ENSDARG00000021082,679.3337220911385,0.9273686739183851,0.19102322101534341,4.854743151063801,1.2054288041494941e-6,6.194154809250828e-5,sec31a,,"SEC31 homolog A, COPII coat complex component [Source:ZFIN;Acc:ZDB-GENE-020919-2]",266638
ENSDARG00000021110,127.49115865303264,-0.8171355502908565,0.23396444902881006,-3.492562881595039,4.7840894105166773e-4,0.007239289331659402,poc1b,,POC1 centriolar protein B [Source:ZFIN;Acc:ZDB-GENE-031118-54],386932
ENSDARG00000021242,3526.824422416476,0.668787173922028,0.2104107931238448,3.178483213683765,0.0014804779043992033,0.01690893788282064,mvp,,major vault protein [Source:ZFIN;Acc:ZDB-GENE-030826-33],373081
ENSDARG00000021366,960.5297721324474,-0.8944910808524629,0.19989996936148965,-4.474693436470255,7.652102348158578e-6,2.730442907230842e-4,fbp1a,,"fructose-1,6-bisphosphatase 1a [Source:ZFIN;Acc:ZDB-GENE-030131-7171]",335231
ENSDARG00000021611,622.8168112663283,0.7956630287233978,0.25746263953123283,3.0904018935410464,0.0019988582672791134,0.020692906620035482,si:dkey-151g10.3,,si:dkey-151g10.3 [Source:ZFIN;Acc:ZDB-GENE-090312-81],NA
ENSDARG00000021677,239.70286536495922,-0.7114027837815258,0.23205364803993636,-3.065682396249567,0.002171738705153222,0.021878586235931117,phf11,,PHD finger protein 11 [Source:ZFIN;Acc:ZDB-GENE-081104-417],569187
ENSDARG00000021681,161.85653677760433,-0.7786076916158449,0.2174099584023949,-3.5812880759341885,3.419044103940199e-4,0.005578135155713054,asrgl1,,asparaginase like 1 [Source:ZFIN;Acc:ZDB-GENE-050320-102],541402
ENSDARG00000021702,2755.572703875098,-0.7705187449949608,0.16548796999704146,-4.656040828881615,3.2234803613295966e-6,1.4010423582258284e-4,pdcd4a,,programmed cell death 4a [Source:ZFIN;Acc:ZDB-GENE-040426-1920],406261
ENSDARG00000021787,2398.4249924305723,2.6041149679792266,0.8717751759420668,2.987140537885976,0.002816002379056608,0.02644245357889191,abcb5,,"ATP-binding cassette, sub-family B (MDR/TAP), member 5 [Source:ZFIN;Acc:ZDB-GENE-030131-6414]",798527
ENSDARG00000021794,246.83613922127952,-1.1563957594031125,0.31495531804352694,-3.6716184587278446,2.4101931811837236e-4,0.0042759185041962725,hmmr,,hyaluronan-mediated motility receptor (RHAMM) [Source:ZFIN;Acc:ZDB-GENE-030131-731],322012
ENSDARG00000021924,473.8055497211451,1.9357160185205733,0.48802532394990783,3.9664253544335746,7.295861080204042e-5,0.0016419769550086879,hsp70.3,,"heat shock cognate 70-kd protein, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-110713-1]",30671
ENSDARG00000021948,1640.038984682172,-0.93533166535551715,0.27947895216957075,-3.3466980539844555,8.178023632789654e-4,0.010821234300828689,tnc,,tenascin C [Source:ZFIN;Acc:ZDB-GENE-980526-104],30037
ENSDARG00000021996,311.7573429400751,0.707664228029297,0.1692520143662227,4.181127360162894,2.900673246848327e-5,8.050233356469606e-4,ppp2r2aa,,"protein phosphatase 2, regulatory subunit B, alpha a [Source:ZFIN;Acc:ZDB-GENE-130530-565]",558752
ENSDARG00000022183,265.8471204105234,-1.1056025472089483,0.21523251204034677,-5.136782248778919,2.794824714019525e-7,1.7973810217515684e-5,gsto1,,glutathione S-transferase omega 1 [Source:ZFIN;Acc:ZDB-GENE-040718-365],436894
ENSDARG00000022303,3898.749343876545,0.7782991132454902,0.2866815461379171,2.714855991710974,0.006630459559050175,0.0490095746157257,higd1a,,"HIG1 hypoxia inducible domain family, member 1A [Source:ZFIN;Acc:ZDB-GENE-030826-15]",373084
ENSDARG00000022413,391.08208978878827,-0.8257267690513661,0.19255217980983377,-4.288327298433397,1.800236908779119e-5,5.51615528156793e-4,ing5a,,"inhibitor of growth family, member 5a [Source:ZFIN;Acc:ZDB-GENE-031016-1]",792168
ENSDARG00000022437,378.1780179194934,-0.6370996091525424,0.20759433143140318,-3.068964382406865,0.002148021989824559,0.021694266533825432,cd81b,,CD81 molecule b [Source:ZFIN;Acc:ZDB-GENE-040808-52],445280
ENSDARG00000022509,776.838401181773,-0.796488093557835,0.16189848943803065,-4.919675880377526,8.668764195303058e-7,4.785403842764307e-5,cox4i2,,cytochrome c oxidase subunit IV isoform 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1775],393776
ENSDARG00000022550,62.61640235909136,-1.1324037899330515,0.27098653327181893,-4.178819427890792,2.930262196946434e-5,8.072201925586381e-4,gxylt1b,,glucoside xylosyltransferase 1b [Source:ZFIN;Acc:ZDB-GENE-041210-116],556315
ENSDARG00000022560,86.07405438058002,-0.7744937577550093,0.27645242556353433,-2.8015444472091096,0.005085863466623879,0.040352315969399664,clcnk,,chloride channel K [Source:ZFIN;Acc:ZDB-GENE-040426-1379],393353
ENSDARG00000022615,138.04374919077844,1.9647049178451856,0.6314609624679388,3.111364018713888,0.001862252201867766,0.01979750382600701,si:ch211-241e1.3,,si:ch211-241e1.3 [Source:ZFIN;Acc:ZDB-GENE-030131-230],567640
ENSDARG00000022648,373.87808341619296,-0.8644371762631619,0.20004460772951593,-4.321222081786797,1.5516740241981117e-5,4.8760915393941516e-4,otud3,,OTU deubiquitinase 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2509],405858
ENSDARG00000022698,153.968606504911,1.3618245431223535,0.4654849935762558,2.9256035359156196,0.0034378875661981736,0.030483521694189254,lad1,,ladinin [Source:ZFIN;Acc:ZDB-GENE-030616-268],558327
ENSDARG00000022810,635.3276173270004,-1.013009246788779,0.17594609939035627,-5.757497610340902,8.536997736395862e-9,8.90867928878706e-7,fzr1b,,fizzy/cell division cycle 20 related 1b [Source:ZFIN;Acc:ZDB-GENE-131120-69],100148604
ENSDARG00000022832,639.7683666160191,-1.8932012676535994,0.27703115786323407,-6.833892917518842,8.264072205975203e-12,1.9449581852424404e-9,bnip4,,BCL2/adenovirus E1B interacting protein 4 [Source:ZFIN;Acc:ZDB-GENE-051113-212],568155
ENSDARG00000022891,1689.8957381109633,-0.7359556589241804,0.14933923972894836,-4.9280795875213,8.30417921653082e-7,4.627540473735802e-5,zgc:175214,,zgc:175214 [Source:ZFIN;Acc:ZDB-GENE-080303-32],557610
ENSDARG00000022939,293.8976506817638,-0.6956183983341832,0.1504971053196587,-4.622138059444243,3.79805098161036e-6,1.585363808795585e-4,ino80e,,INO80 complex subunit E [Source:ZFIN;Acc:ZDB-GENE-040426-1818],402932
ENSDARG00000022971,321.93494287218766,1.2253030561051592,0.34628010360192907,3.5384737481588684,4.0244729647891396e-4,0.0063777518194864,epha6,,eph receptor A6 [Source:ZFIN;Acc:ZDB-GENE-090311-43],100005538
ENSDARG00000022983,1062.5134382041522,-0.6223192309358864,0.12987713630715988,-4.791599573493053,1.654568699363496e-6,8.098235251331554e-5,ccdc28a,,coiled-coil domain containing 28A [Source:ZFIN;Acc:ZDB-GENE-030131-5007],326808
ENSDARG00000023026,401.9407642074716,0.6966160092304429,0.22406972923779434,3.108925117194916,0.0018776930148868397,0.019923358545967173,pkp2,,plakophilin 2 [Source:ZFIN;Acc:ZDB-GENE-041210-167],568060
ENSDARG00000023151,14919.263530677541,2.354359957724376,0.8622497760394828,2.7304848585041195,0.006324123812762274,0.04733037588286191,ucp1,,uncoupling protein 1 [Source:ZFIN;Acc:ZDB-GENE-010503-1],83908
ENSDARG00000023157,97.21033074742202,5.453607785406925,1.8290017738358415,2.981740019841229,0.002866152780997065,0.026810950517546752,cbln10,,cerebellin 10 [Source:ZFIN;Acc:ZDB-GENE-030131-4615],559705
ENSDARG00000023157,97.21033074742202,5.453607785406925,1.8290017738358415,2.981740019841229,0.002866152780997065,0.026810950517546752,cbln10,,cerebellin 10 [Source:ZFIN;Acc:ZDB-GENE-030131-4615],559830
ENSDARG00000023160,293.0864172471817,0.5856358750391707,0.16313677363117055,3.5898458821014296,3.30873529502091e-4,0.005454482185674188,snrnp40,,small nuclear ribonucleoprotein 40 (U5) [Source:ZFIN;Acc:ZDB-GENE-040426-978],393292
ENSDARG00000023217,1001.1346127378663,1.1112763838337014,0.298346881413444,3.7247796208525257,1.95485922621118e-4,0.0036557354743423443,crema,,cAMP responsive element modulator a [Source:ZFIN;Acc:ZDB-GENE-030131-7031],555432
ENSDARG00000023236,36.553248581556915,-1.272479412628552,0.45975703110553345,-2.767721484473534,0.005644967408590731,0.043528621115459305,kcnh1b,,"potassium voltage-gated channel, subfamily H (eag-related), member 1b [Source:ZFIN;Acc:ZDB-GENE-121128-4]",101154640
ENSDARG00000023584,71.42452440326295,-0.7730500438584017,0.28456243642585843,-2.716627161223427,0.006595085502895712,0.04881731233923784,cdc7,,cell division cycle 7 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-041114-113],492768
ENSDARG00000023759,687.8616696224326,-0.5862796965049761,0.2141744997812228,-2.737392626591192,0.006192833255308083,0.04669531360162942,zgc:73226,,zgc:73226 [Source:ZFIN;Acc:ZDB-GENE-050703-8],402792
ENSDARG00000023768,109.30147823252038,-1.404711605966783,0.45655500433138674,-3.0767631339929076,0.002092615144350797,0.021302990589685752,mfsd4aa,,major facilitator superfamily domain containing 4Aa [Source:ZFIN;Acc:ZDB-GENE-040426-1643],393503
ENSDARG00000023797,5170.905059230647,0.8796023879976262,0.2901412000704676,3.031635589099356,0.0024323265217264245,0.02385210976957167,ryr1b,,ryanodine receptor 1b (skeletal) [Source:ZFIN;Acc:ZDB-GENE-070705-417],570245
ENSDARG00000023868,2599.0644602127854,0.5919931575144299,0.2018124600487961,2.9333825937768774,0.003352904376543226,0.0298616358785289,si:dkey-172h23.2,AKAP13 (1 of many),si:dkey-172h23.2 [Source:ZFIN;Acc:ZDB-GENE-141212-258],108190639
ENSDARG00000023950,46.93243356021375,-1.0022276280008484,0.3268463001067623,-3.0663575744118168,0.002166840121407701,0.021849135827667534,znhit3,,"zinc finger, HIT-type containing 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1114]",393243
ENSDARG00000023952,181.30646799593157,-0.6567091269072249,0.22147395595170616,-2.9651754044183174,0.003025103944816589,0.02776945002953419,fam167ab,,"family with sequence similarity 167, member Ab [Source:ZFIN;Acc:ZDB-GENE-041014-11]",567341
ENSDARG00000024443,859.3418790111319,-0.8638137642296281,0.15048220227797093,-5.740305173325348,9.450608974848803e-9,9.679436219934263e-7,gnpda2,,glucosamine-6-phosphate deaminase 2 [Source:ZFIN;Acc:ZDB-GENE-091117-41],556291
ENSDARG00000024488,1359.2551694184172,-0.9217851932887944,0.25443443059160115,-3.6228791486493983,2.913419618081306e-4,0.004938971816920516,top2a,,topoisomerase (DNA) II alpha [Source:ZFIN;Acc:ZDB-GENE-030131-2453],323733
ENSDARG00000024681,75.18423594495464,-0.7994550411708384,0.231943223117631,-3.446770422627918,5.673304621858478e-4,0.008181737892246861,pane1,,proliferation associated nuclear element [Source:ZFIN;Acc:ZDB-GENE-040611-4],402852
ENSDARG00000024744,805.5068996694486,-0.7060397205104242,0.19592830427300056,-3.603561635110412,3.138862712495539e-4,0.005225060932169963,dpp6b,,dipeptidyl-peptidase 6b [Source:ZFIN;Acc:ZDB-GENE-070705-88],566832
ENSDARG00000024746,2272.627963637594,0.9945885323331216,0.28290769059326976,3.515593832912163,4.3877167931682276e-4,0.006797581135522457,hsp90aa1.2,,"heat shock protein 90, alpha (cytosolic), class A member 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-031001-3]",565155
ENSDARG00000024759,135.9546491188558,0.9139833772071161,0.2843191943559727,3.2146383197146817,0.0013060897253267668,0.015484792600966807,inhbab,,"inhibin, beta Ab [Source:ZFIN;Acc:ZDB-GENE-050525-2]",553816
ENSDARG00000024815,934.0558189687764,-0.8045961707959176,0.24041587665012168,-3.3466848446404813,8.178413303342932e-4,0.010821234300828689,ogfrl2,,opioid growth factor receptor-like 2 [Source:ZFIN;Acc:ZDB-GENE-030616-523],368398
ENSDARG00000025089,291.6922806805195,0.6741090457548636,0.19906049643831225,3.386453152766884,7.080236384987388e-4,0.009765340994082043,loxl4,,lysyl oxidase-like 4 [Source:ZFIN;Acc:ZDB-GENE-080722-19],100320658
ENSDARG00000025299,96.85671768559608,0.7967553973994174,0.2874944448384363,2.7713766707637473,0.005581981334646131,0.04316329013155412,tspan9a,,tetraspanin 9a [Source:ZFIN;Acc:ZDB-GENE-060503-632],555341
ENSDARG00000025325,350.1525278434679,-0.6811393325414864,0.16074405430724,-4.237415408470306,2.2610756497433305e-5,6.580799351602141e-4,ccsapa,,"centriole, cilia and spindle-associated protein a [Source:ZFIN;Acc:ZDB-GENE-111116-1]",101883094
ENSDARG00000025420,245.78765905010127,0.7496905794387612,0.19553946952907564,3.83396038275171,1.2609645927906662e-4,0.002573162318384597,fzd5,,frizzled class receptor 5 [Source:ZFIN;Acc:ZDB-GENE-990415-218],30364
ENSDARG00000025507,404.5225784091661,-0.7046112533329628,0.13659012295953088,-5.158581294649878,2.4882806542675924e-7,1.6339729632910795e-5,wdr24,,WD repeat domain 24 [Source:ZFIN;Acc:ZDB-GENE-040426-2012],406336
ENSDARG00000025671,269.0070292791415,0.7957048405447573,0.19934273840873637,3.9916419674802905,6.56173877187672e-5,0.0015200559879605096,grm6b,,"glutamate receptor, metabotropic 6b [Source:ZFIN;Acc:ZDB-GENE-021120-2]",565450
ENSDARG00000025693,844.5515110731044,-0.6341136057240588,0.09132228039130554,-6.943690006501749,3.81988237362984e-12,9.389695305756994e-10,tmem9b,,"TMEM9 domain family, member B [Source:ZFIN;Acc:ZDB-GENE-030131-4656]",325931
ENSDARG00000025788,426.7171954234643,-0.6540243591696376,0.2359340508869414,-2.7720642980993166,0.005570203273396356,0.04310234593121636,chp2,,calcineurin-like EF-hand protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-5810],327599
ENSDARG00000025914,114.36219517204604,-0.9676212538353188,0.28885317764071455,-3.3498722836931334,8.084882908705411e-4,0.010729565962164955,si:dkey-190g11.3,,si:dkey-190g11.3 [Source:ZFIN;Acc:ZDB-GENE-081104-341],567059
ENSDARG00000025948,294.9919042170949,-0.8586844628941737,0.19431625305959152,-4.419004840685346,9.915642679819235e-6,3.3593225575136436e-4,mlh1,,"mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli) [Source:ZFIN;Acc:ZDB-GENE-040426-1600]",393632
ENSDARG00000025974,145.37303599630584,1.4385741419141562,0.35688984380371114,4.0308632114097644,5.5572380161272914e-5,0.0013305495306361913,magi3b,,"membrane associated guanylate kinase, WW and PDZ domain containing 3b [Source:ZFIN;Acc:ZDB-GENE-060503-301]",NA
ENSDARG00000026484,273.34919786206694,0.9979993613582366,0.30394238640827026,3.2835149225211224,0.0010252121690368509,0.012938259449858672,rab15,,"RAB15, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-040718-2]",436590
ENSDARG00000026499,405.7258615324262,1.12252366572976,0.3210176317102997,3.496766391768706,4.7093403424506105e-4,0.007165387647595244,ppm1e,,"protein phosphatase, Mg2+/Mn2+ dependent, 1E [Source:ZFIN;Acc:ZDB-GENE-070326-2]",553417
ENSDARG00000026548,210.00047222305687,-0.9272864105876011,0.2419639773510202,-3.83233248494,1.269340289270585e-4,0.0025810308106188557,cyp2u1,,"cytochrome P450, family 2, subfamily U, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-070730-1]",556280
ENSDARG00000026635,198.39648675075932,-0.6221574669251503,0.17519072974498098,-3.5513150029730634,0.00038331135447966644,0.00612716553118039,asb1,,ankyrin repeat and SOCS box containing 1 [Source:ZFIN;Acc:ZDB-GENE-040718-234],554673
ENSDARG00000026759,242.8775937143281,1.2578747793062295,0.3281121721843595,3.833673011678017,1.2624393492648205e-4,0.002573162318384597,ldlrb,,low density lipoprotein receptor b [Source:ZFIN;Acc:ZDB-GENE-040426-1254],NA
ENSDARG00000026941,296.60081247180995,-0.7724382473746909,0.15767686085906055,-4.898868757065977,9.638999882193506e-7,5.2265586861217386e-5,fbxl4,,F-box and leucine-rich repeat protein 4 [Source:ZFIN;Acc:ZDB-GENE-041114-187],492349
ENSDARG00000026988,92.101177287983,0.7435561462823934,0.2616062013032788,2.842272631834107,0.004479316872004441,0.036879764480593324,tbc1d22b,,"TBC1 domain family, member 22B [Source:ZFIN;Acc:ZDB-GENE-091118-28]",557377
ENSDARG00000027016,1411.0388311499244,0.5900496149131579,0.14330923178261562,4.117317548727066,3.833077634515213e-5,9.99990289013916e-4,gbf1,,golgi brefeldin A resistant guanine nucleotide exchange factor 1 [Source:ZFIN;Acc:ZDB-GENE-081107-54],566350
ENSDARG00000027183,428.9770852879696,0.586598735619181,0.15018254986501123,3.905904754889528,9.387348429148564e-5,0.0020221646474980885,namptb,,nicotinamide phosphoribosyltransferase b [Source:ZFIN;Acc:ZDB-GENE-030131-2931],324211
ENSDARG00000027222,845.0164998778703,-0.7744994465267765,0.18656885626113634,-4.151279383107364,3.306218719505635e-5,8.919936186783312e-4,adgrg1,,adhesion G protein-coupled receptor G1 [Source:ZFIN;Acc:ZDB-GENE-030131-3671],324948
ENSDARG00000027491,806.8524244409185,-0.7654281742790641,0.24428634888576997,-3.1333235678960665,0.0017283879270938664,0.018817483322390555,uros,,uroporphyrinogen III synthase [Source:ZFIN;Acc:ZDB-GENE-040323-2],404731
ENSDARG00000027609,156.3419637971872,0.723161913820447,0.25071602239792246,2.8843865138889484,0.003921770823199242,0.03353743174396476,hpn,,hepsin [Source:ZFIN;Acc:ZDB-GENE-141212-373],569259
ENSDARG00000027611,1146.0404353940214,0.9710972463721183,0.3261858175671715,2.9771289678225816,0.00290961586732666,0.02708011435964144,sdpra,,serum deprivation response a [Source:ZFIN;Acc:ZDB-GENE-090313-215],402824
ENSDARG00000027724,51.873428544359406,1.2231961484196778,0.44712615034752295,2.7356846551447833,0.006225064916175056,0.046810710788763005,dgkb,,"diacylglycerol kinase, beta [Source:ZFIN;Acc:ZDB-GENE-070126-1]",NA
ENSDARG00000027750,1267.2857531009997,-0.6323230839822798,0.12853399413379946,-4.919500776767687,8.676522409997776e-7,4.785403842764307e-5,dpp7,,dipeptidyl-peptidase 7 [Source:ZFIN;Acc:ZDB-GENE-050306-16],503737
ENSDARG00000027828,3569.7030393054065,-1.5052141156375005,0.39633023895136416,-3.7978785560750854,1.4593979129757297e-4,0.0028597218803155062,grin1a,,"glutamate receptor, ionotropic, N-methyl D-aspartate 1a [Source:ZFIN;Acc:ZDB-GENE-051202-1]",767745
ENSDARG00000027903,176.2491555607089,0.6663756724887714,0.23138385580621146,2.8799575068317393,0.003977287728158732,0.03390733580348964,adamtsl3,,ADAMTS-like 3 [Source:ZFIN;Acc:ZDB-GENE-121030-8],100534944
